standard_taxon,TraitName1,avg.value,data.type
MORAEA STRICTA,LA,4790.19,average.values.at.genus.level
MORAEA SETIFOLIA,LA,4790.19,average.values.at.genus.level
MORAEA ELLIOTII,LA,4790.19,average.values.at.genus.level
MURALTIA SAXICOLA,LA,6.569,average.values.at.genus.level
PROTEA SIMPLEX,LA,2594.07443181818,average.values.at.genus.level
RHYNCHOSIA TOTTA,LA,3156.96845457027,average.values.at.genus.level
RHYNCHOSIA COOPERI,LA,3156.96845457027,average.values.at.genus.level
SEBAEA FILIFORMIS,LA,22.775,average.values.at.genus.level
SEBAEA GRANDIS,LA,22.775,average.values.at.genus.level
SEBAEA SP.,LA,22.775,average.values.at.genus.level
SEBAEA SEDOIDES var. SCHOENLANDII,LA,22.775,average.values.at.genus.level
THEMEDA SP.,LA,700.402606702469,average.values.at.genus.level
THESIUM GOETZEANUM,LA,83.0756530468831,average.values.at.genus.level
THESIUM ALPINUM,LA,83.0756530468831,average.values.at.genus.level
WATSONIA LEPIDA,LA,8627.1,average.values.at.genus.level
WATSONIA DENSIFLORA,LA,8627.1,average.values.at.genus.level
ZALUZIANSKYA NATALENSIS,LA,34.42,average.values.at.genus.level
ZALUZIANSKYA DIVARICATA,LA,34.42,average.values.at.genus.level
ZALUZIANSKYA SP. (mtca.au),LA,34.42,average.values.at.genus.level
ERIOPHYLLUM LANATUM var. LEUCOPHYLLUM,LA,16.4331607972136,average.values.at.genus.level
ASARUM MARMORATUM,LA,4437.45041125541,average.values.at.genus.level
CERATOCEPHALA TESTICULATA,LA,69.1351190476191,average.values.at.genus.level
LEYMUS CINEREUS,LA,1238.14814607817,average.values.at.genus.level
LEYMUS TRITICOIDES,LA,1238.14814607817,average.values.at.genus.level
MIMULUS SUKSDORFII,LA,492.599952875658,average.values.at.genus.level
MIMULUS PRIMULOIDES,LA,492.599952875658,average.values.at.genus.level
POLEMONIUM MICRANTHUM,LA,2068.59414498963,average.values.at.genus.level
POLEMONIUM CARNEUM,LA,2068.59414498963,average.values.at.genus.level
AGRIMONIA SP.,LA,4366.16451666667,average.values.at.genus.level
AGRIMONIA PARVIFLORA,LA,4366.16451666667,average.values.at.genus.level
BOTRYCHIUM MULTIFIDUM,LA,885.708298611111,average.values.at.genus.level
BOTRYCHIUM LUNARIA,LA,885.708298611111,average.values.at.genus.level
FRAGARIA SP.,LA,993.59349549367,average.values.at.genus.level
LONICERA SP.,LA,1440.70071749101,average.values.at.genus.level
PYCNANTHEMUM INCANUM,LA,115.594444444444,average.values.at.genus.level
ZIZIA AUREA,LA,6075,average.values.at.genus.level
ZIZIA APTERA,LA,6075,average.values.at.genus.level
AMMOPHILA BREVILIGULATA,LA,2264.98179111111,average.values.at.genus.level
DYSPHANIA AMBROSIOIDES,LA,210.232930878122,average.values.at.genus.level
KRIGIA CESPITOSA,LA,675,average.values.at.genus.level
STROPHOSTYLES UMBELLATA,LA,675,average.values.at.genus.level
CENCHRUS TRIBULOIDES,LA,423.030833333333,average.values.at.genus.level
AEGILOPS SP.,LA,92.2265625,average.values.at.genus.level
AEGILOPS TRIUNCIALIS,LA,92.2265625,average.values.at.genus.level
DAUCUS SP.,LA,538.067996609304,average.values.at.genus.level
RIBES SP.,LA,1786.02015465917,average.values.at.genus.level
RIBES ROEZLII,LA,1786.02015465917,average.values.at.genus.level
TORILIS NODOSA,LA,563.98625,average.values.at.genus.level
TORILIS SP.,LA,563.98625,average.values.at.genus.level
TORILIS,LA,563.98625,average.values.at.genus.level
ALYSSUM OBOVATUM,LA,127.589738009259,average.values.at.genus.level
CARAGANA PYGMAEA,LA,324.623046776547,average.values.at.genus.level
CARAGANA VERSICOLOR,LA,324.623046776547,average.values.at.genus.level
CYMBARIA DAURICA,LA,36.3123347223077,average.values.at.genus.level
EREMOGONE CAPILLARIS,LA,27.4421669004208,average.values.at.genus.level
HESPERIS FLAVA,LA,1994,average.values.at.genus.level
KALIMERIS HISPIDA,LA,459.096666666667,average.values.at.genus.level
PULSATILLA BUNGEANA,LA,1289.6906861,average.values.at.genus.level
LAMIUM ALBUM,LA,1067.9412899495,average.values.at.genus.level
ALLOTEROPSIS CIMICINA,LA,841.6083333,average.values.at.genus.level
BOERHAVIA SPICATA,LA,214.265466666667,average.values.at.genus.level
BOUTELOUA SP.,LA,380.598627777778,average.values.at.genus.level
ENNEAPOGON DESVAUXII,LA,201.11345,average.values.at.genus.level
PORTULACA HALIMOIDES,LA,103.4142316665,average.values.at.genus.level
PORTULACA SP.,LA,103.4142316665,average.values.at.genus.level
PORTULACA AMILIS,LA,103.4142316665,average.values.at.genus.level
PORTULACA PILOSA,LA,103.4142316665,average.values.at.genus.level
PORTULACA FOLIOSA,LA,103.4142316665,average.values.at.genus.level
PORTULACA QUADRIFIDA,LA,103.4142316665,average.values.at.genus.level
SPHAERALCEA HASTULATA,LA,577.657905239342,average.values.at.genus.level
SPHAERALCEA GROSSULARIIFOLIA,LA,577.657905239342,average.values.at.genus.level
SPHAERALCEA PARVIFOLIA,LA,577.657905239342,average.values.at.genus.level
SPHAERALCEA SP. (moab.us),LA,577.657905239342,average.values.at.genus.level
SPHAERALCEA POLYCHROMA,LA,577.657905239342,average.values.at.genus.level
SPHAERALCEA SP.,LA,577.657905239342,average.values.at.genus.level
ABUTILON THEOPHRASTI,LA,2455.17820165527,average.values.at.genus.level
ABUTILON INDICUM,LA,2455.17820165527,average.values.at.genus.level
ASPLENIUM PLATYNEURON,LA,6372.47181362677,average.values.at.genus.level
COUSINIA THOMSONII,LA,809.493617570646,average.values.at.genus.level
ELYMUS LONGIARISTATUS,LA,826.357983168713,average.values.at.genus.level
ELYMUS SPICATUS,LA,826.357983168713,average.values.at.genus.level
ELYMUS MUTABILIS,LA,826.357983168713,average.values.at.genus.level
ELYMUS SP.,LA,826.357983168713,average.values.at.genus.level
ERITRICHIUM SP.,LA,81.5459676,average.values.at.genus.level
ERITRICHIUM NANUM,LA,81.5459676,average.values.at.genus.level
NEPETA DISCOLOR,LA,1411.06207387778,average.values.at.genus.level
SCORZONERA VIRGATA,LA,831.099291666667,average.values.at.genus.level
THALICTRUM SP.,LA,2079.64944154534,average.values.at.genus.level
CHRYSOPOGON BENTHAMIANUS,LA,2304.2933335,average.values.at.genus.level
DICHANTHIUM FECUNDUM,LA,835.58125,average.values.at.genus.level
MELOCHIA PYRAMIDATA,LA,1465.66756475505,average.values.at.genus.level
NEPTUNIA SP.,LA,10,average.values.at.genus.level
SORGHUM PLUMOSUM,LA,5610.62,average.values.at.genus.level
SORGHUM TIMORENSE,LA,5610.62,average.values.at.genus.level
ALCHEMILLA GLOMERULANS,LA,2525.81215898826,average.values.at.genus.level
ALCHEMILLA SP.,LA,2525.81215898826,average.values.at.genus.level
ARGYROTEGIUM POLIOCHLORUM,LA,37.0492547011111,average.values.at.genus.level
DESCHAMPSIA ATROPURPUREA,LA,503.409551867549,average.values.at.genus.level
EMPETRUM NIGRUM SSP. HERMAPHRODITUM,LA,4.68187029220779,average.values.at.genus.level
SAGINA SAGINOIDES,LA,12.3350285714286,average.values.at.genus.level
SAGINA PROCUMBENS,LA,12.3350285714286,average.values.at.genus.level
ARTHROPODIUM SP.,LA,664.163536,average.values.at.genus.level
ARTHROPODIUM CURVIPES,LA,664.163536,average.values.at.genus.level
AVENA SP.,LA,1412.06133333333,average.values.at.genus.level
HYALOSPERMA SP.,LA,8.9915,average.values.at.genus.level
ISOETOPSIS SP.,LA,29.45018,average.values.at.genus.level
MAIREANA ENCHYLAENOIDES,LA,8.75074527514231,average.values.at.genus.level
MAIREANA HUMILLIMA,LA,8.75074527514231,average.values.at.genus.level
MAIREANA PENTAGONA,LA,8.75074527514231,average.values.at.genus.level
MAIREANA SP.,LA,8.75074527514231,average.values.at.genus.level
MILLOTIA PERPUSILLA,LA,8.6,average.values.at.genus.level
PTILOTUS SPATHULATUS,LA,473.964210025758,average.values.at.genus.level
RHODANTHE PYGMAEA,LA,84.1941940955714,average.values.at.genus.level
RHODANTHE SP.,LA,84.1941940955714,average.values.at.genus.level
RHODANTHE MANGLESII,LA,84.1941940955714,average.values.at.genus.level
RYTIDOSPERMA ,LA,626.319286650274,average.values.at.genus.level
RYTIDOSPERMA ACEROSUM,LA,626.319286650274,average.values.at.genus.level
RYTIDOSPERMA VIRESCENS,LA,626.319286650274,average.values.at.genus.level
SONCHUS SP.,LA,3046.3645076339,average.values.at.genus.level
SWAINSONA PROCUMBENS,LA,123.79337334,average.values.at.genus.level
VITTADINIA SP.,LA,97.4035703703704,average.values.at.genus.level
WAHLENBERGIA SP.,LA,89.978056813478,average.values.at.genus.level
WAHLENBERGIA KREBSII,LA,89.978056813478,average.values.at.genus.level
WAHLENBERGIA UNDULATA,LA,89.978056813478,average.values.at.genus.level
WAHLENBERGIA SP. (yarra.au),LA,89.978056813478,average.values.at.genus.level
WALWHALLEYA SP.,LA,951.0225,average.values.at.genus.level
ANTHYLLIS ALPESTRIS,LA,642.194695238465,average.values.at.genus.level
PHLEUM BERTOLONII,LA,469.496366851472,average.values.at.genus.level
FRAXINUS SP.,LA,8068.18914175141,average.values.at.genus.level
LIPARIS LOESELII,LA,3019,average.values.at.genus.level
SALIX SP.,LA,767.094266717026,average.values.at.genus.level
ARGEMONE POLYANTHEMOS,LA,4333,average.values.at.genus.level
CEANOTHUS HERBACEUS,LA,661.969543577347,average.values.at.genus.level
MIMOSA QUADRIVALVIS,LA,6397.50875,average.values.at.genus.level
MIMOSA NUTTALLII,LA,6397.50875,average.values.at.genus.level
MIMOSA QUADRIVALVIS var. NUTTALLII,LA,6397.50875,average.values.at.genus.level
MIMOSA QUADRIVALVIS var. PLATYCARPA,LA,6397.50875,average.values.at.genus.level
PACKERA PLATTENSIS,LA,296.7525,average.values.at.genus.level
PACKERA TRIDENTICULATA,LA,296.7525,average.values.at.genus.level
PACKERA ANONYMA,LA,296.7525,average.values.at.genus.level
SALVIA AZUREA,LA,3928.57995726281,average.values.at.genus.level
SALVIA LYRATA,LA,3928.57995726281,average.values.at.genus.level
TEUCRIUM CANADENSE,LA,259.84822829191,average.values.at.genus.level
TEUCRIUM INTEGRIFOLIUM,LA,259.84822829191,average.values.at.genus.level
TEUCRIUM VISCIDUM,LA,259.84822829191,average.values.at.genus.level
TRAGIA BETONICIFOLIA,LA,2450,average.values.at.genus.level
TRAGIA URENS,LA,2450,average.values.at.genus.level
TRAGIA BREVISPICA,LA,2450,average.values.at.genus.level
TRAGIA MEYERIANA,LA,2450,average.values.at.genus.level
BOECHERA HOLBOELLII,LA,8.65833333333332,average.values.at.genus.level
BOECHERA NUTTALLII,LA,8.65833333333332,average.values.at.genus.level
BOECHERA PENDULOCARPA,LA,8.65833333333332,average.values.at.genus.level
FRITILLARIA PUDICA,LA,506.9075,average.values.at.genus.level
FRITILLARIA ATROPURPUREA,LA,506.9075,average.values.at.genus.level
GAILLARDIA ARISTATA,LA,126.472727272727,average.values.at.genus.level
GAILLARDIA PULCHELLA,LA,126.472727272727,average.values.at.genus.level
BRACHIARIA DECUMBENS,LA,985.022222222223,average.values.at.genus.level
BRACHIARIA SEMIUNDULATA,LA,985.022222222223,average.values.at.genus.level
BRACHIARIA SERRATA,LA,985.022222222223,average.values.at.genus.level
CUPHEA SP.,LA,133.1558,average.values.at.genus.level
DUGUETIA FURFURACEA,LA,6750.61787038397,average.values.at.genus.level
HYPARRHENIA RUFA,LA,406.851682697708,average.values.at.genus.level
HYPARRHENIA DREGEANA,LA,406.851682697708,average.values.at.genus.level
PFAFFIA GLOMERATA,LA,1484.833,average.values.at.genus.level
POLYCARPAEA CORYMBOSA,LA,12.88286667,average.values.at.genus.level
VERNONANTHURA CHAMAEDRYS,LA,2606.96471080044,average.values.at.genus.level
WALTHERIA INDICA,LA,6872.08313314648,average.values.at.genus.level
HEUCHERA RICHARDSONII,LA,3520.625,average.values.at.genus.level
SECALE CEREALE,LA,20.4444444444444,average.values.at.genus.level
CUSCUTA SALINA,LA,213.44,average.values.at.genus.level
CUSCUTA SP.,LA,213.44,average.values.at.genus.level
CUSCUTA EPITHYMUM,LA,213.44,average.values.at.genus.level
GRINDELIA INTEGRIFOLIA,LA,129.959694444444,average.values.at.genus.level
PUCCINELLIA PUMILA,LA,322.421882512778,average.values.at.genus.level
TRIGLOCHIN CONCINNA var. DEBILE,LA,244.94666789,average.values.at.genus.level
LIGUSTICUM APIIFOLIUM,LA,490.300965608466,average.values.at.genus.level
LILIUM COLUMBIANUM,LA,1241.350704825,average.values.at.genus.level
LILIUM SP.,LA,1241.350704825,average.values.at.genus.level
MELICA HARFORDII,LA,476.434757462161,average.values.at.genus.level
MELICA SP.,LA,476.434757462161,average.values.at.genus.level
MELICA CALIFORNICA,LA,476.434757462161,average.values.at.genus.level
STELLARIA SP.,LA,416.792025370419,average.values.at.genus.level
STELLARIA SP. (neba.jp),LA,416.792025370419,average.values.at.genus.level
DESCURAINIA PINNATA,LA,305.675,average.values.at.genus.level
DESCURAINIA SP.,LA,305.675,average.values.at.genus.level
LAENNECIA COULTERI,LA,203.383571428571,average.values.at.genus.level
ISOLEPIS CERNUA,LA,27.220005334,average.values.at.genus.level
PHALARIS ANGUSTA,LA,1697.20256011869,average.values.at.genus.level
FRASERA ALBICAULIS,LA,11947.4771428571,average.values.at.genus.level
BUDDLEJA SP.,LA,2233.82427763697,average.values.at.genus.level
EUONYMUS FORTUNEI,LA,2408.24240091524,average.values.at.genus.level
GEUM CANADENSE,LA,2970.63185052017,average.values.at.genus.level
GEUM JAPONICUM,LA,2970.63185052017,average.values.at.genus.level
GEUM ROSSII var. TURBINATUM,LA,2970.63185052017,average.values.at.genus.level
GEUM MONTANUM,LA,2970.63185052017,average.values.at.genus.level
PYRUS CALLERYANA,LA,2380.78032323232,average.values.at.genus.level
CALANDRINIA CILIATA,LA,271.34305,average.values.at.genus.level
CALANDRINIA SP.,LA,271.34305,average.values.at.genus.level
ASTREBLA SQUARROSA,LA,282.758,average.values.at.genus.level
CROTALARIA MEDICAGINEA,LA,1294.16482344461,average.values.at.genus.level
CROTALARIA INCANA,LA,1294.16482344461,average.values.at.genus.level
CROTALARIA ANGULATA,LA,1294.16482344461,average.values.at.genus.level
CROTALARIA SPINOSA,LA,1294.16482344461,average.values.at.genus.level
CROTALARIA GLOBIFERA,LA,1294.16482344461,average.values.at.genus.level
CROTALARIA SP.,LA,1294.16482344461,average.values.at.genus.level
GLYCINE FALCATA,LA,437.237811746032,average.values.at.genus.level
SCLEROLAENA ANISACANTHOIDES,LA,12.6266645326619,average.values.at.genus.level
SISYMBRIUM ALTISSIMUM,LA,987.531222222222,average.values.at.genus.level
ANDROSACE OCCIDENTALIS,LA,54.502804935202,average.values.at.genus.level
ARNICA SORORIA,LA,1429.689609375,average.values.at.genus.level
ARNICA CHAMISSONIS,LA,1429.689609375,average.values.at.genus.level
ARNICA FULGENS,LA,1429.689609375,average.values.at.genus.level
LEWISIA REDIVIVA,LA,122.266666666667,average.values.at.genus.level
LEWISIA NEVADENSIS,LA,122.266666666667,average.values.at.genus.level
PHACELIA LINEARIS,LA,3272.125,average.values.at.genus.level
PHACELIA DAVIDSONII,LA,3272.125,average.values.at.genus.level
PHACELIA DOUGLASII,LA,3272.125,average.values.at.genus.level
VERBASCUM BLATTARIA,LA,11216.4947154762,average.values.at.genus.level
DODECATHEON CONJUGENS,LA,408.085,average.values.at.genus.level
MONTIA LINEARIS,LA,30.9833625,average.values.at.genus.level
MONTIA CHAMISSOI,LA,30.9833625,average.values.at.genus.level
DROSERA ERYTHRORHIZA,LA,101.35397315376,average.values.at.genus.level
DROSERA MACRANTHA,LA,101.35397315376,average.values.at.genus.level
DROSERA GLANDULIGERA,LA,101.35397315376,average.values.at.genus.level
GNEPHOSIS TENUISSIMA,LA,17,average.values.at.genus.level
GOODENIA BERARDIANA,LA,305.15671505388,average.values.at.genus.level
NEURACHNE ALOPECUROIDES,LA,818.4225,average.values.at.genus.level
PETRORHAGIA SP. (mtca.au),LA,91.7134444444445,average.values.at.genus.level
PODOLEPIS LESSONII,LA,1137.93333333333,average.values.at.genus.level
SCHOENUS NANUS,LA,227.605973015873,average.values.at.genus.level
THYSANOTUS TENUIS,LA,566.055,average.values.at.genus.level
TRICORYNE TENELLA,LA,470.532333333333,average.values.at.genus.level
VELLEIA CYCNOPOTAMICA,LA,2000,average.values.at.genus.level
WURMBEA TENELLA,LA,132.752,average.values.at.genus.level
ERYSIMUM INCONSPICUUM,LA,198.55304471917,average.values.at.genus.level
ERYSIMUM REPANDUM,LA,198.55304471917,average.values.at.genus.level
BOEHMERIA SPICATA,LA,7002.12383299275,average.values.at.genus.level
CARPINUS SP. (neba.jp),LA,2104.57730684624,average.values.at.genus.level
CERASUS SP. (neba.jp),LA,1445.808175,average.values.at.genus.level
CHAMAECYPARIS PISIFERA,LA,17,average.values.at.genus.level
CLINOPODIUM MICRANTHUM,LA,154.104201739413,average.values.at.genus.level
CLINOPODIUM MULTICAULE,LA,154.104201739413,average.values.at.genus.level
CLINOPODIUM DARWINII,LA,154.104201739413,average.values.at.genus.level
HYDRANGEA HYDRANGEOIDES,LA,4291.16184056765,average.values.at.genus.level
HYDRANGEA PETIOLARIS,LA,4291.16184056765,average.values.at.genus.level
ISODON INFLEXUS,LA,1371.14113271626,average.values.at.genus.level
LYCOPUS CAVALERIEI,LA,1058.79687187821,average.values.at.genus.level
PERSICARIA LONGISETA,LA,1896.1365813243,average.values.at.genus.level
PERSICARIA NEPALENSIS,LA,1896.1365813243,average.values.at.genus.level
SORBUS COMMIXTA,LA,3443.75224142505,average.values.at.genus.level
TETRANEURIS ACAULIS var. CAESPITOSA,LA,164.601363636364,average.values.at.genus.level
CAMPANULA STEVENII,LA,605.574557273307,average.values.at.genus.level
CAMPANULA BARBATA,LA,605.574557273307,average.values.at.genus.level
CAMPANULA COCHLEARIFOLIA,LA,605.574557273307,average.values.at.genus.level
CAMPANULA SCHEUCHZERI,LA,605.574557273307,average.values.at.genus.level
ISATIS COSTATA,LA,1266.025,average.values.at.genus.level
RHEUM RHABARBARUM,LA,7089,average.values.at.genus.level
ACHYROCLINE ALATA,LA,745.0578,average.values.at.genus.level
ACHYROCLINE SP.,LA,745.0578,average.values.at.genus.level
COTULA SP.,LA,261.887622222222,average.values.at.genus.level
AGERATUM HOUSTONIANUM,LA,2025,average.values.at.genus.level
DATURA FEROX,LA,10132.2168318966,average.values.at.genus.level
AGERATINA CUTERVENSIS,LA,3105.06666666667,average.values.at.genus.level
BLECHNUM AURATUM,LA,5066.41409413315,average.values.at.genus.level
BLECHNUM CORDATUM,LA,5066.41409413315,average.values.at.genus.level
BLECHNUM LIMA,LA,5066.41409413315,average.values.at.genus.level
CHUSQUEA ASYMMETRICA,LA,55,average.values.at.genus.level
CHUSQUEA LEONARDIORUM,LA,55,average.values.at.genus.level
CLETHRA FIMBRIATA,LA,5244.38633305624,average.values.at.genus.level
DIPLOSTEPHIUM ESPINOSAE,LA,270.86,average.values.at.genus.level
HESPEROMELES OBTUSIFOLIA,LA,525.15375,average.values.at.genus.level
HYDROCOTYLE RANUNCULOIDES,LA,515.636918845356,average.values.at.genus.level
HYMENOPHYLLUM FUCOIDES,LA,166.848861153909,average.values.at.genus.level
MICONIA BULLATA,LA,12188.5825936164,average.values.at.genus.level
MICONIA CLADONIA,LA,12188.5825936164,average.values.at.genus.level
MICONIA DODSONII,LA,12188.5825936164,average.values.at.genus.level
MICONIA SP.,LA,12188.5825936164,average.values.at.genus.level
MICONIA STENOPHYLLA,LA,12188.5825936164,average.values.at.genus.level
MIKANIA BRACHYPHYLLA,LA,5902.13076548793,average.values.at.genus.level
MONNINA ARBUSCULA,LA,4265.5,average.values.at.genus.level
MUEHLENBECKIA TAMNIFOLIA,LA,1340.85377691729,average.values.at.genus.level
OREOPANAX ANDREANUS,LA,11434.0121683558,average.values.at.genus.level
TILLANDSIA AEQUATORIALIS,LA,908.03436,average.values.at.genus.level
VACCINIUM FLORIBUNDUM,LA,533.897729629729,average.values.at.genus.level
VACCINIUM TENELLUM,LA,533.897729629729,average.values.at.genus.level
VACCINIUM VIRGATUM,LA,533.897729629729,average.values.at.genus.level
WEINMANNIA FAGAROIDES,LA,1592.00655902778,average.values.at.genus.level
ADESMIA LOTOIDES,LA,49.2533338929274,average.values.at.genus.level
BERBERIS MICROPHYLLA,LA,523.30974315817,average.values.at.genus.level
BERBERIS AQUIFOLIUM,LA,523.30974315817,average.values.at.genus.level
NASSAUVIA ACULEATA,LA,6.66666666666667,average.values.at.genus.level
NASSAUVIA DARWINII,LA,6.66666666666667,average.values.at.genus.level
IMPATIENS GLANDULIFERA,LA,2670.79585401261,average.values.at.genus.level
PILOSELLA PORTAE,LA,711.315442469777,average.values.at.genus.level
PILOSELLA LACTUCELLA,LA,711.315442469777,average.values.at.genus.level
RHINANTHUS GROENLANDICUS,LA,212.719867559524,average.values.at.genus.level
IVESIA SERICOLEUCA,LA,245.75,average.values.at.genus.level
PENSTEMON RYDBERGII var. OREOCHARIS,LA,496.840764790765,average.values.at.genus.level
PENSTEMON HUMILIS,LA,496.840764790765,average.values.at.genus.level
PENSTEMON LAETUS,LA,496.840764790765,average.values.at.genus.level
HEDYOTIS NIGRICANS,LA,1452,average.values.at.genus.level
CHRYSOPSIS MARIANA,LA,134.069895833333,average.values.at.genus.level
CHRYSOPSIS GOSSYPINA,LA,134.069895833333,average.values.at.genus.level
MORELLA PUMILA,LA,844.416666666667,average.values.at.genus.level
PARTHENIUM INTEGRIFOLIUM,LA,1989.73899240968,average.values.at.genus.level
PITYOPSIS ASPERA,LA,993.4,average.values.at.genus.level
ROBINIA HISPIDA,LA,2971.15885964912,average.values.at.genus.level
SPIRANTHES TUBEROSA,LA,241.1234588,average.values.at.genus.level
STYLOSANTHES BIFLORA,LA,377.6873,average.values.at.genus.level
TEPHROSIA VIRGINIANA,LA,746.318088602858,average.values.at.genus.level
TEPHROSIA PUMILA,LA,746.318088602858,average.values.at.genus.level
TEPHROSIA MACROPODA,LA,746.318088602858,average.values.at.genus.level
TEPHROSIA MULTIJUGA,LA,746.318088602858,average.values.at.genus.level
CENTROSEMA VIRGINIANUM,LA,2318,average.values.at.genus.level
CALYSTEGIA COLLINA,LA,843.963636363636,average.values.at.genus.level
CALYSTEGIA SP.,LA,843.963636363636,average.values.at.genus.level
TRICHOSTEMA SP.,LA,17,average.values.at.genus.level
DACTYLOCTENIUM AEGYPTIUM,LA,171.360439688095,average.values.at.genus.level
DACTYLOCTENIUM SP.,LA,171.360439688095,average.values.at.genus.level
GALATELLA SEDIFOLIA,LA,68.1125,average.values.at.genus.level
JUSTICIA ANSELLIANA,LA,7811.07870372222,average.values.at.genus.level
JUSTICIA SP.,LA,7811.07870372222,average.values.at.genus.level
PENNISETUM MEZIANUM,LA,2676.52888675249,average.values.at.genus.level
PSILOTRICHUM ELLIOTTII,LA,487.454,average.values.at.genus.level
TALINUM CAFFRUM,LA,591.6332,average.values.at.genus.level
ZALEYA PENTANDRA,LA,421.0546,average.values.at.genus.level
BAHIA ABSINTHIFOLIA,LA,808.074,average.values.at.genus.level
GUTIERREZIA SPHAEROCEPHALA,LA,114.26888229461,average.values.at.genus.level
GUTIERREZIA TEXANA,LA,114.26888229461,average.values.at.genus.level
KRAMERIA LANCEOLATA,LA,251.86083453561,average.values.at.genus.level
SCHKUHRIA MULTIFLORA,LA,776.1222,average.values.at.genus.level
TOWNSENDIA ANNUA,LA,47.891,average.values.at.genus.level
ERICAMERIA NAUSEOSA var. NAUSEOSA,LA,229.035551314466,average.values.at.genus.level
ERICAMERIA NAUSEOSA,LA,229.035551314466,average.values.at.genus.level
IPOMOPSIS LAXIFLORA,LA,132.349052631579,average.values.at.genus.level
TETRADYMIA CANESCENS,LA,31.1318379867513,average.values.at.genus.level
CONVOLVULUS SP.,LA,289.281358295509,average.values.at.genus.level
CONVOLVULUS NATALENSIS,LA,289.281358295509,average.values.at.genus.level
SCANDIX SP.,LA,474.2794,average.values.at.genus.level
ANTHRISCUS CAUCALIS,LA,7698.07507936508,average.values.at.genus.level
GAMOCHAETA SP.,LA,94.47,average.values.at.genus.level
NOTICASTRUM SERICEUM,LA,499.78395,average.values.at.genus.level
PIPTOCHAETIUM NAPOSTAENSE,LA,236.6472,average.values.at.genus.level
DIANTHUS ZEYHERI,LA,83.7593337626944,average.values.at.genus.level
DIANTHUS SYLVESTRIS,LA,83.7593337626944,average.values.at.genus.level
EULALIA VILLOSA,LA,930.011904757143,average.values.at.genus.level
PHYLLANTHUS GLAUCOPHYLLUS,LA,539.668037854082,average.values.at.genus.level
PHYLLANTHUS POLYGONOIDES,LA,539.668037854082,average.values.at.genus.level
COCCULUS CAROLINUS,LA,11327.75,average.values.at.genus.level
EUTHAMIA GYMNOSPERMOIDES,LA,852.321739130435,average.values.at.genus.level
PHYSARIA GRACILIS,LA,105.68335,average.values.at.genus.level
ALISMA SUBCORDATUM,LA,6075,average.values.at.genus.level
VERBESINA HELIANTHOIDES,LA,4970.98993650794,average.values.at.genus.level
HEMARTHRIA ALTISSIMA,LA,3108.29666666667,average.values.at.genus.level
ACACIA NILOTICA SSP. KRAUSSIANA,LA,1006.62235739153,average.values.at.genus.level
ACACIA SP.,LA,1006.62235739153,average.values.at.genus.level
CENTELLA GLABRATA,LA,1216.9166665,average.values.at.genus.level
CEPHALARIA PUNGENS,LA,4063.5275,average.values.at.genus.level
CUCUMIS SP.,LA,70,average.values.at.genus.level
CYMBOPOGON NARDUS,LA,1542.00333333333,average.values.at.genus.level
CYNOGLOSSUM COERULEUM var. MANNII,LA,693.861515625,average.values.at.genus.level
DIPCADI VIRIDE,LA,7042.5,average.values.at.genus.level
HIBISCUS AETHIOPICUS,LA,4207.89949382658,average.values.at.genus.level
HIBISCUS PUSILLUS,LA,4207.89949382658,average.values.at.genus.level
LANTANA RUGOSA,LA,1608.01241328858,average.values.at.genus.level
LAUNAEA NANA,LA,387.465,average.values.at.genus.level
PELARGONIUM ALCHEMILLOIDES,LA,1140.34166666667,average.values.at.genus.level
PELARGONIUM LURIDUM,LA,1140.34166666667,average.values.at.genus.level
VIGNA SP.,LA,4800,average.values.at.genus.level
KUMMEROWIA STIPULACEA,LA,361.2,average.values.at.genus.level
ACHILLEA ATRATA,LA,327.427910388492,average.values.at.genus.level
AJUGA PYRAMIDALIS,LA,933.024747749455,average.values.at.genus.level
DAPHNE STRIATA,LA,672.853903877009,average.values.at.genus.level
GYMNADENIA NIGRA,LA,1262.46771666667,average.values.at.genus.level
HELICTOTRICHON VERSICOLOR,LA,827.591361256682,average.values.at.genus.level
JUNIPERUS COMMUNIS var. SAXATILIS,LA,6765.72309061749,average.values.at.genus.level
LEUCANTHEMUM ADUSTUM,LA,243.016302506418,average.values.at.genus.level
PHYTEUMA HEMISPHAERICUM,LA,1479.33,average.values.at.genus.level
PHYTEUMA ORBICULARE,LA,1479.33,average.values.at.genus.level
SCABIOSA LUCIDA,LA,502.705060307071,average.values.at.genus.level
TOLPIS STATICIFOLIA,LA,99.675873015873,average.values.at.genus.level
PINGUICULA SP.,LA,116.842638888889,average.values.at.genus.level
APHANES AUSTRALIS,LA,38,average.values.at.genus.level
SCLERANTHUS ANNUUS,LA,5.5701,average.values.at.genus.level
DICHELACHNE SP.,LA,962.153555555556,average.values.at.genus.level
DICHELACHNE SQUAMULOSUM,LA,962.153555555556,average.values.at.genus.level
ARENARIA NORVEGICA,SLA,18.8618324980509,average.values.at.genus.level
FESTUCA RICHARDSONII,SLA,17.206478228868,average.values.at.genus.level
FESTUCA SP.,SLA,17.206478228868,average.values.at.genus.level
FESTUCA CHIMBORAZENSIS,SLA,17.206478228868,average.values.at.genus.level
FESTUCA GLUMOSA,SLA,17.206478228868,average.values.at.genus.level
